"Name","SamAccountName","Enabled","DistinguishedName"
"8826482640SA","8826482640SA","True","CN=8826482640SA,OU=HRE,OU=Tier 2,DC=corp,DC=lab"
"CEDRIC_WATSON","CEDRIC_WATSON","True","CN=CEDRIC_WATSON,OU=ServiceAccounts,OU=ESM,OU=Stage,DC=corp,DC=lab"
"BILL_BUCKNER","BILL_BUCKNER","True","CN=BILL_BUCKNER,OU=Test,OU=ITS,OU=Stage,DC=corp,DC=lab"
"CAROL_SHARPE","CAROL_SHARPE","True","CN=CAROL_SHARPE,OU=Tier 0,OU=Admin,DC=corp,DC=lab"
"JOY_KIDD","JOY_KIDD","True","CN=JOY_KIDD,OU=Test,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"MADELINE_FINCH","MADELINE_FINCH","True","CN=MADELINE_FINCH,OU=TST,OU=People,DC=corp,DC=lab"
"ANA_STEVENS","ANA_STEVENS","True","CN=ANA_STEVENS,OU=Devices,OU=AZR,OU=Tier 1,DC=corp,DC=lab"
"INEZ_PHILLIPS","INEZ_PHILLIPS","True","CN=INEZ_PHILLIPS,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"RODNEY_YORK","RODNEY_YORK","True","CN=RODNEY_YORK,OU=Devices,OU=ESM,OU=Tier 1,DC=corp,DC=lab"
"JONI_FINCH","JONI_FINCH","True","CN=JONI_FINCH,OU=Devices,OU=ITS,OU=Tier 2,DC=corp,DC=lab"
"MANDY_BENTON","MANDY_BENTON","True","CN=MANDY_BENTON,OU=FSR,OU=Stage,DC=corp,DC=lab"
"JAMAR_BASS","JAMAR_BASS","True","CN=JAMAR_BASS,OU=OGC,OU=Stage,DC=corp,DC=lab"
"7727598131SA","7727598131SA","True","CN=7727598131SA,OU=Test,OU=FIN,OU=Stage,DC=corp,DC=lab"
"DOREEN_BUSH","DOREEN_BUSH","True","CN=DOREEN_BUSH,OU=ServiceAccounts,OU=TST,OU=Stage,DC=corp,DC=lab"
"DELLA_EVANS","DELLA_EVANS","True","CN=DELLA_EVANS,OU=Tier 2,DC=corp,DC=lab"
"ROSANNA_ROBERSON","ROSANNA_ROBERSON","True","CN=ROSANNA_ROBERSON,OU=Test,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"DARNELL_STEIN","DARNELL_STEIN","True","CN=DARNELL_STEIN,OU=Groups,OU=SEC,OU=Tier 2,DC=corp,DC=lab"
"TEDDY_SELLERS","TEDDY_SELLERS","True","CN=TEDDY_SELLERS,OU=Devices,OU=BDE,OU=Tier 2,DC=corp,DC=lab"
"DELORIS_PETERSEN","DELORIS_PETERSEN","True","CN=DELORIS_PETERSEN,OU=T2-Accounts,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"DENNIS_HAYS","DENNIS_HAYS","True","CN=DENNIS_HAYS,OU=Groups,OU=SEC,OU=Stage,DC=corp,DC=lab"
"JUANA_VEGA","JUANA_VEGA","True","CN=JUANA_VEGA,OU=Test,OU=AZR,OU=Stage,DC=corp,DC=lab"
"DANNIE_HOWARD","DANNIE_HOWARD","True","CN=DANNIE_HOWARD,OU=Test,OU=FIN,OU=Stage,DC=corp,DC=lab"
"JODI_BROCK","JODI_BROCK","True","CN=JODI_BROCK,OU=Test,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"DILLON_CASEY","DILLON_CASEY","True","CN=DILLON_CASEY,OU=ServiceAccounts,OU=BDE,OU=Stage,DC=corp,DC=lab"
"KELLY_RICH","KELLY_RICH","True","CN=KELLY_RICH,OU=Test,OU=BDE,OU=Stage,DC=corp,DC=lab"
"RODNEY_FOWLER","RODNEY_FOWLER","True","CN=RODNEY_FOWLER,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"LOURDES_KIDD","LOURDES_KIDD","True","CN=LOURDES_KIDD,OU=Test,OU=FIN,OU=Tier 1,DC=corp,DC=lab"
"TED_LOGAN","TED_LOGAN","True","CN=TED_LOGAN,OU=Deprovisioned,OU=People,DC=corp,DC=lab"
"LAVERNE_LEE","LAVERNE_LEE","True","CN=LAVERNE_LEE,OU=Test,OU=TST,OU=Stage,DC=corp,DC=lab"
"ELAINE_BIRD","ELAINE_BIRD","True","CN=ELAINE_BIRD,OU=T2-Roles,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"MELVA_WHITFIELD","MELVA_WHITFIELD","True","CN=MELVA_WHITFIELD,OU=Test,OU=BDE,OU=Tier 2,DC=corp,DC=lab"
"MARYANN_STARK","MARYANN_STARK","True","CN=MARYANN_STARK,OU=Devices,OU=ITS,OU=Stage,DC=corp,DC=lab"
"RON_MELTON","RON_MELTON","True","CN=RON_MELTON,OU=Devices,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"CHI_ESTES","CHI_ESTES","True","CN=CHI_ESTES,OU=ServiceAccounts,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"VONDA_WALL","VONDA_WALL","True","CN=VONDA_WALL,OU=Test,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"CLAUDINE_LINDSEY","CLAUDINE_LINDSEY","True","CN=CLAUDINE_LINDSEY,OU=Test,OU=OGC,OU=Stage,DC=corp,DC=lab"
"SPENCER_ROCHA","SPENCER_ROCHA","True","CN=SPENCER_ROCHA,OU=Groups,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"CHARMAINE_MOLINA","CHARMAINE_MOLINA","True","CN=CHARMAINE_MOLINA,OU=Groups,OU=ITS,OU=Tier 1,DC=corp,DC=lab"
"LAWANDA_BAIRD","LAWANDA_BAIRD","True","CN=LAWANDA_BAIRD,OU=Test,OU=OGC,OU=Stage,DC=corp,DC=lab"
"ALEX_RICHARDSON","ALEX_RICHARDSON","True","CN=ALEX_RICHARDSON,OU=Groups,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"ELVIN_ACEVEDO","ELVIN_ACEVEDO","True","CN=ELVIN_ACEVEDO,OU=T2-Permissions,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"JIMMIE_HILL","JIMMIE_HILL","True","CN=JIMMIE_HILL,OU=Test,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"SHAUN_BURTON","SHAUN_BURTON","True","CN=SHAUN_BURTON,OU=ServiceAccounts,OU=OGC,OU=Tier 2,DC=corp,DC=lab"
"ROBERTA_RHODES","ROBERTA_RHODES","True","CN=ROBERTA_RHODES,OU=Groups,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"JEANNETTE_HANCOCK","JEANNETTE_HANCOCK","True","CN=JEANNETTE_HANCOCK,OU=Groups,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"JENNIFER_KNAPP","JENNIFER_KNAPP","True","CN=JENNIFER_KNAPP,OU=BDE,OU=Stage,DC=corp,DC=lab"
"MILLARD_KIRK","MILLARD_KIRK","True","CN=MILLARD_KIRK,OU=ServiceAccounts,OU=SEC,OU=Tier 2,DC=corp,DC=lab"
"BOYD_KEMP","BOYD_KEMP","True","CN=BOYD_KEMP,OU=.SecFrame.com,DC=corp,DC=lab"
"ELLIOT_BYRD","ELLIOT_BYRD","True","CN=ELLIOT_BYRD,OU=FSR,OU=Tier 1,DC=corp,DC=lab"
"JULES_WARNER","JULES_WARNER","True","CN=JULES_WARNER,OU=FSR,OU=Tier 1,DC=corp,DC=lab"
"ISAAC_MIRANDA","ISAAC_MIRANDA","True","CN=ISAAC_MIRANDA,OU=Grouper-Groups,DC=corp,DC=lab"
"4899156231SA","4899156231SA","True","CN=4899156231SA,OU=Devices,OU=BDE,OU=Tier 1,DC=corp,DC=lab"
"ELISA_BYERS","ELISA_BYERS","True","CN=ELISA_BYERS,OU=Test,OU=ITS,OU=Tier 2,DC=corp,DC=lab"
"ARTURO_WARE","ARTURO_WARE","True","CN=ARTURO_WARE,OU=T2-Devices,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"JANICE_WEBB","JANICE_WEBB","True","CN=JANICE_WEBB,OU=Groups,OU=AWS,OU=Stage,DC=corp,DC=lab"
"CHADWICK_JOYNER","CHADWICK_JOYNER","True","CN=CHADWICK_JOYNER,OU=AZR,OU=Tier 1,DC=corp,DC=lab"
"VAUGHN_COPELAND","VAUGHN_COPELAND","True","CN=VAUGHN_COPELAND,OU=ServiceAccounts,OU=BDE,OU=Tier 1,DC=corp,DC=lab"
"VIRGINIA_COPELAND","VIRGINIA_COPELAND","True","CN=VIRGINIA_COPELAND,OU=AWS,OU=People,DC=corp,DC=lab"
"SARAH_FRY","SARAH_FRY","True","CN=SARAH_FRY,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"SHANA_WILLIS","SHANA_WILLIS","True","CN=SHANA_WILLIS,OU=T0-Devices,OU=Tier 0,OU=Admin,DC=corp,DC=lab"
"MARYLOU_PUGH","MARYLOU_PUGH","True","CN=MARYLOU_PUGH,OU=Devices,OU=BDE,OU=Tier 2,DC=corp,DC=lab"
"JEROLD_ALBERT","JEROLD_ALBERT","True","CN=JEROLD_ALBERT,OU=Devices,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"GENEVA_SHEPARD","GENEVA_SHEPARD","True","CN=GENEVA_SHEPARD,OU=T2-Devices,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"CYNTHIA_LEVINE","CYNTHIA_LEVINE","True","CN=CYNTHIA_LEVINE,OU=ServiceAccounts,OU=ESM,OU=Stage,DC=corp,DC=lab"
"HERSHEL_GILBERT","HERSHEL_GILBERT","True","CN=HERSHEL_GILBERT,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"NEIL_BRYANT","NEIL_BRYANT","True","CN=NEIL_BRYANT,OU=Devices,OU=ESM,OU=Stage,DC=corp,DC=lab"
"RICO_MCINTYRE","RICO_MCINTYRE","True","CN=RICO_MCINTYRE,OU=ServiceAccounts,OU=ITS,OU=Tier 1,DC=corp,DC=lab"
"DENNY_MACDONALD","DENNY_MACDONALD","True","CN=DENNY_MACDONALD,OU=ServiceAccounts,OU=SEC,OU=Stage,DC=corp,DC=lab"
"EVE_CRAFT","EVE_CRAFT","True","CN=EVE_CRAFT,OU=ServiceAccounts,OU=ITS,OU=Tier 2,DC=corp,DC=lab"
"MILTON_LAWSON","MILTON_LAWSON","True","CN=MILTON_LAWSON,OU=Groups,OU=AZR,OU=Stage,DC=corp,DC=lab"
"7328693312SA","7328693312SA","True","CN=7328693312SA,OU=Groups,OU=BDE,OU=Tier 1,DC=corp,DC=lab"
"THADDEUS_GRAVES","THADDEUS_GRAVES","True","CN=THADDEUS_GRAVES,OU=Test,OU=BDE,OU=Stage,DC=corp,DC=lab"
"FAY_OSBORNE","FAY_OSBORNE","True","CN=FAY_OSBORNE,OU=Test,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"TROY_FERNANDEZ","TROY_FERNANDEZ","True","CN=TROY_FERNANDEZ,OU=Devices,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"HEIDI_WILDER","HEIDI_WILDER","True","CN=HEIDI_WILDER,OU=SEC,OU=Stage,DC=corp,DC=lab"
"ARMAND_FRANK","ARMAND_FRANK","True","CN=ARMAND_FRANK,OU=Groups,OU=AZR,OU=Stage,DC=corp,DC=lab"
"LILLY_KIRK","LILLY_KIRK","True","CN=LILLY_KIRK,OU=ServiceAccounts,OU=ESM,OU=Tier 2,DC=corp,DC=lab"
"ANDERSON_GLOVER","ANDERSON_GLOVER","True","CN=ANDERSON_GLOVER,OU=OGC,OU=People,DC=corp,DC=lab"
"DUSTIN_CRAFT","DUSTIN_CRAFT","True","CN=DUSTIN_CRAFT,OU=Groups,OU=BDE,OU=Stage,DC=corp,DC=lab"
"PHOEBE_SMALL","PHOEBE_SMALL","True","CN=PHOEBE_SMALL,OU=Devices,OU=AWS,OU=Stage,DC=corp,DC=lab"
"CHRISTOPHER_FITZGERA","CHRISTOPHER_FITZGERA","True","CN=CHRISTOPHER_FITZGERA,OU=ServiceAccounts,OU=OGC,OU=Stage,DC=corp,DC=lab"
"LAMAR_BLACK","LAMAR_BLACK","True","CN=LAMAR_BLACK,OU=ServiceAccounts,OU=FSR,OU=Stage,DC=corp,DC=lab"
"ALI_KAUFMAN","ALI_KAUFMAN","True","CN=ALI_KAUFMAN,OU=Devices,OU=GOO,OU=Stage,DC=corp,DC=lab"
"FREDRICK_SANDERS","FREDRICK_SANDERS","True","CN=FREDRICK_SANDERS,OU=Devices,OU=OGC,OU=Stage,DC=corp,DC=lab"
"ROBIN_GEORGE","ROBIN_GEORGE","True","CN=ROBIN_GEORGE,OU=SEC,OU=Stage,DC=corp,DC=lab"
"JEROLD_GARDNER","JEROLD_GARDNER","True","CN=JEROLD_GARDNER,OU=T0-Roles,OU=Tier 0,OU=Admin,DC=corp,DC=lab"
"7201784805SA","7201784805SA","True","CN=7201784805SA,OU=Test,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"DUSTIN_BISHOP","DUSTIN_BISHOP","True","CN=DUSTIN_BISHOP,OU=Devices,OU=SEC,OU=Stage,DC=corp,DC=lab"
"MALCOLM_GRIFFITH","MALCOLM_GRIFFITH","True","CN=MALCOLM_GRIFFITH,OU=Test,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"MARVIN_SOSA","MARVIN_SOSA","True","CN=MARVIN_SOSA,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"FLETCHER_IRWIN","FLETCHER_IRWIN","True","CN=FLETCHER_IRWIN,OU=SEC,OU=Tier 2,DC=corp,DC=lab"
"CASEY_PRATT","CASEY_PRATT","True","CN=CASEY_PRATT,OU=Groups,OU=ITS,OU=Tier 1,DC=corp,DC=lab"
"MISTY_HOLMAN","MISTY_HOLMAN","True","CN=MISTY_HOLMAN,OU=Groups,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"BARBARA_STEIN","BARBARA_STEIN","True","CN=BARBARA_STEIN,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"9150013136SA","9150013136SA","True","CN=9150013136SA,OU=Groups,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"OTIS_FLORES","OTIS_FLORES","True","CN=OTIS_FLORES,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"VIVIAN_WILKINSON","VIVIAN_WILKINSON","True","CN=VIVIAN_WILKINSON,OU=Devices,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"SHIRLEY_MIRANDA","SHIRLEY_MIRANDA","True","CN=SHIRLEY_MIRANDA,OU=Groups,OU=GOO,OU=Stage,DC=corp,DC=lab"
"EDGARDO_COMPTON","EDGARDO_COMPTON","True","CN=EDGARDO_COMPTON,OU=Groups,OU=BDE,OU=Stage,DC=corp,DC=lab"
"ALFONSO_BALL","ALFONSO_BALL","True","CN=ALFONSO_BALL,OU=Groups,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"JUAN_SHAW","JUAN_SHAW","True","CN=JUAN_SHAW,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"SHAWNA_PATTON","SHAWNA_PATTON","True","CN=SHAWNA_PATTON,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"VALARIE_RAMSEY","VALARIE_RAMSEY","True","CN=VALARIE_RAMSEY,OU=Devices,OU=SEC,OU=Tier 2,DC=corp,DC=lab"
"LYNNETTE_WHITFIELD","LYNNETTE_WHITFIELD","True","CN=LYNNETTE_WHITFIELD,OU=T2-Roles,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"MARIA_NICHOLSON","MARIA_NICHOLSON","True","CN=MARIA_NICHOLSON,OU=Unassociated,OU=People,DC=corp,DC=lab"
"TERENCE_DEAN","TERENCE_DEAN","True","CN=TERENCE_DEAN,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"LAVERN_WOODARD","LAVERN_WOODARD","True","CN=LAVERN_WOODARD,OU=T2-Servers,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"JERALD_WARREN","JERALD_WARREN","True","CN=JERALD_WARREN,OU=Quarantine,DC=corp,DC=lab"
"MARIE_STEVENS","MARIE_STEVENS","True","CN=MARIE_STEVENS,OU=Devices,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"BOBBY_ONEIL","BOBBY_ONEIL","True","CN=BOBBY_ONEIL,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"ALICE_MCMILLAN","ALICE_MCMILLAN","True","CN=ALICE_MCMILLAN,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"ROXANNE_BRADY","ROXANNE_BRADY","True","CN=ROXANNE_BRADY,OU=Test,OU=OGC,OU=Stage,DC=corp,DC=lab"
"HARLAN_WILLIAM","HARLAN_WILLIAM","True","CN=HARLAN_WILLIAM,OU=ITS,OU=People,DC=corp,DC=lab"
"MARGARITO_CANTRELL","MARGARITO_CANTRELL","True","CN=MARGARITO_CANTRELL,OU=Devices,OU=ITS,OU=Tier 2,DC=corp,DC=lab"
"VIRGINIA_CLAYTON","VIRGINIA_CLAYTON","True","CN=VIRGINIA_CLAYTON,OU=T2-Accounts,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"TERRANCE_FERNANDEZ","TERRANCE_FERNANDEZ","True","CN=TERRANCE_FERNANDEZ,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"5075367784SA","5075367784SA","True","CN=5075367784SA,OU=ServiceAccounts,OU=HRE,OU=Tier 1,DC=corp,DC=lab"
"MACK_SMITH","MACK_SMITH","True","CN=MACK_SMITH,OU=Groups,OU=BDE,OU=Tier 2,DC=corp,DC=lab"
"HUBERT_SLOAN","HUBERT_SLOAN","True","CN=HUBERT_SLOAN,OU=ServiceAccounts,OU=HRE,OU=Stage,DC=corp,DC=lab"
"JACKLYN_ROBBINS","JACKLYN_ROBBINS","True","CN=JACKLYN_ROBBINS,OU=ServiceAccounts,OU=TST,OU=Stage,DC=corp,DC=lab"
"MANUELA_BLANKENSHIP","MANUELA_BLANKENSHIP","True","CN=MANUELA_BLANKENSHIP,OU=TST,OU=People,DC=corp,DC=lab"
"HUMBERTO_FRANCIS","HUMBERTO_FRANCIS","True","CN=HUMBERTO_FRANCIS,OU=ServiceAccounts,OU=HRE,OU=Tier 1,DC=corp,DC=lab"
"CONSUELO_BATTLE","CONSUELO_BATTLE","True","CN=CONSUELO_BATTLE,OU=Test,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"MERLE_NAVARRO","MERLE_NAVARRO","True","CN=MERLE_NAVARRO,OU=Devices,OU=ITS,OU=Stage,DC=corp,DC=lab"
"KARLA_MYERS","KARLA_MYERS","True","CN=KARLA_MYERS,OU=ServiceAccounts,OU=GOO,OU=Stage,DC=corp,DC=lab"
"9096245171SA","9096245171SA","True","CN=9096245171SA,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"ZACHARIAH_HEBERT","ZACHARIAH_HEBERT","True","CN=ZACHARIAH_HEBERT,OU=ESM,OU=Tier 1,DC=corp,DC=lab"
"BOBBIE_HOWE","BOBBIE_HOWE","True","CN=BOBBIE_HOWE,OU=ServiceAccounts,DC=corp,DC=lab"
"WELDON_MONTGOMERY","WELDON_MONTGOMERY","True","CN=WELDON_MONTGOMERY,OU=HR,DC=corp,DC=lab"
"FELICIA_RUTLEDGE","FELICIA_RUTLEDGE","True","CN=FELICIA_RUTLEDGE,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"HEIDI_HOLDER","HEIDI_HOLDER","True","CN=HEIDI_HOLDER,OU=ESM,OU=Tier 1,DC=corp,DC=lab"
"EDMOND_OCONNOR","EDMOND_OCONNOR","True","CN=EDMOND_OCONNOR,OU=T0-Servers,OU=Tier 0,OU=Admin,DC=corp,DC=lab"
"WILL_COLLIER","WILL_COLLIER","True","CN=WILL_COLLIER,OU=Groups,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"SOFIA_CERVANTES","SOFIA_CERVANTES","True","CN=SOFIA_CERVANTES,OU=ServiceAccounts,DC=corp,DC=lab"
"URSULA_RODRIQUEZ","URSULA_RODRIQUEZ","True","CN=URSULA_RODRIQUEZ,OU=Devices,OU=ITS,OU=Stage,DC=corp,DC=lab"
"SAMMIE_PRESTON","SAMMIE_PRESTON","True","CN=SAMMIE_PRESTON,OU=Groups,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"1395932991SA","1395932991SA","True","CN=1395932991SA,OU=Devices,OU=ESM,OU=Tier 2,DC=corp,DC=lab"
"AGUSTIN_KAUFMAN","AGUSTIN_KAUFMAN","True","CN=AGUSTIN_KAUFMAN,OU=Devices,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"DUSTY_CASH","DUSTY_CASH","True","CN=DUSTY_CASH,OU=ServiceAccounts,OU=ITS,OU=Stage,DC=corp,DC=lab"
"LIZ_HOPPER","LIZ_HOPPER","True","CN=LIZ_HOPPER,OU=Test,OU=AZR,OU=Tier 1,DC=corp,DC=lab"
"KAYLA_ROBERTSON","KAYLA_ROBERTSON","True","CN=KAYLA_ROBERTSON,OU=Groups,OU=BDE,OU=Stage,DC=corp,DC=lab"
"DOYLE_TUCKER","DOYLE_TUCKER","True","CN=DOYLE_TUCKER,OU=ServiceAccounts,OU=FSR,OU=Tier 1,DC=corp,DC=lab"
"BURL_BALL","BURL_BALL","True","CN=BURL_BALL,OU=Groups,OU=FSR,OU=Tier 1,DC=corp,DC=lab"
"SANG_GOODWIN","SANG_GOODWIN","True","CN=SANG_GOODWIN,OU=ServiceAccounts,OU=HRE,OU=Tier 1,DC=corp,DC=lab"
"HENRIETTA_BURT","HENRIETTA_BURT","True","CN=HENRIETTA_BURT,OU=ServiceAccounts,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"KAREN_CHANG","KAREN_CHANG","True","CN=KAREN_CHANG,OU=ServiceAccounts,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"ESTELLE_PIERCE","ESTELLE_PIERCE","True","CN=ESTELLE_PIERCE,OU=ServiceAccounts,OU=SEC,OU=Tier 2,DC=corp,DC=lab"
"TOMMIE_WATERS","TOMMIE_WATERS","True","CN=TOMMIE_WATERS,OU=Test,OU=HRE,OU=Stage,DC=corp,DC=lab"
"KENYA_LOWERY","KENYA_LOWERY","True","CN=KENYA_LOWERY,OU=Groups,OU=ITS,OU=Stage,DC=corp,DC=lab"
"ALAN_BEACH","ALAN_BEACH","True","CN=ALAN_BEACH,OU=Groups,OU=HRE,OU=Tier 1,DC=corp,DC=lab"
"LENARD_HILL","LENARD_HILL","True","CN=LENARD_HILL,OU=T0-Roles,OU=Tier 0,OU=Admin,DC=corp,DC=lab"
"MERRILL_ODOM","MERRILL_ODOM","True","CN=MERRILL_ODOM,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"CLIFF_STEPHENSON","CLIFF_STEPHENSON","True","CN=CLIFF_STEPHENSON,OU=BDE,OU=People,DC=corp,DC=lab"
"PEARL_CORTEZ","PEARL_CORTEZ","True","CN=PEARL_CORTEZ,OU=HRE,OU=Tier 2,DC=corp,DC=lab"
"ERIKA_ROMAN","ERIKA_ROMAN","True","CN=ERIKA_ROMAN,OU=Test,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"PHOEBE_LEBLANC","PHOEBE_LEBLANC","True","CN=PHOEBE_LEBLANC,OU=GOO,OU=People,DC=corp,DC=lab"
"DIANNE_HARRISON","DIANNE_HARRISON","True","CN=DIANNE_HARRISON,OU=Groups,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"IRVIN_LUNA","IRVIN_LUNA","True","CN=IRVIN_LUNA,OU=BDE,OU=Tier 1,DC=corp,DC=lab"
"KELLY_NELSON","KELLY_NELSON","True","CN=KELLY_NELSON,OU=Testing,DC=corp,DC=lab"
"TIMOTHY_PRESTON","TIMOTHY_PRESTON","True","CN=TIMOTHY_PRESTON,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"CHRISTOPHER_POLLARD","CHRISTOPHER_POLLARD","True","CN=CHRISTOPHER_POLLARD,OU=ServiceAccounts,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"LANCE_NICHOLS","LANCE_NICHOLS","True","CN=LANCE_NICHOLS,OU=Groups,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"DEAN_HOPKINS","DEAN_HOPKINS","True","CN=DEAN_HOPKINS,OU=Groups,OU=ITS,OU=Stage,DC=corp,DC=lab"
"ERICK_MCINTYRE","ERICK_MCINTYRE","True","CN=ERICK_MCINTYRE,OU=Groups,OU=FSR,OU=Stage,DC=corp,DC=lab"
"THURMAN_BRIDGES","THURMAN_BRIDGES","True","CN=THURMAN_BRIDGES,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"PENELOPE_THOMPSON","PENELOPE_THOMPSON","True","CN=PENELOPE_THOMPSON,OU=Unassociated,OU=People,DC=corp,DC=lab"
"ROOSEVELT_CASTANEDA","ROOSEVELT_CASTANEDA","True","CN=ROOSEVELT_CASTANEDA,OU=Test,OU=BDE,OU=Tier 1,DC=corp,DC=lab"
"2756546403SA","2756546403SA","True","CN=2756546403SA,OU=SEC,OU=People,DC=corp,DC=lab"
"DORTHY_MICHAEL","DORTHY_MICHAEL","True","CN=DORTHY_MICHAEL,OU=Test,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"RAUL_LYNCH","RAUL_LYNCH","True","CN=RAUL_LYNCH,OU=Devices,OU=OGC,OU=Tier 2,DC=corp,DC=lab"
"LOIS_MONTOYA","LOIS_MONTOYA","True","CN=LOIS_MONTOYA,OU=ServiceAccounts,OU=FSR,OU=Stage,DC=corp,DC=lab"
"CLARENCE_VILLARREAL","CLARENCE_VILLARREAL","True","CN=CLARENCE_VILLARREAL,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"ELWOOD_FERRELL","ELWOOD_FERRELL","True","CN=ELWOOD_FERRELL,OU=Devices,OU=BDE,OU=Tier 1,DC=corp,DC=lab"
"KATY_ROMAN","KATY_ROMAN","True","CN=KATY_ROMAN,OU=ServiceAccounts,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"TRENTON_DICKSON","TRENTON_DICKSON","True","CN=TRENTON_DICKSON,OU=T2-Servers,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"ANDY_KENNEDY","ANDY_KENNEDY","True","CN=ANDY_KENNEDY,OU=ESM,OU=Stage,DC=corp,DC=lab"
"IDA_SCHROEDER","IDA_SCHROEDER","True","CN=IDA_SCHROEDER,OU=Groups,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"RANDOLPH_STRONG","RANDOLPH_STRONG","True","CN=RANDOLPH_STRONG,OU=Groups,OU=AZR,OU=Stage,DC=corp,DC=lab"
"FREDRIC_CARTER","FREDRIC_CARTER","True","CN=FREDRIC_CARTER,OU=ServiceAccounts,OU=ITS,OU=Tier 2,DC=corp,DC=lab"
"DENVER_KEITH","DENVER_KEITH","True","CN=DENVER_KEITH,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"ADA_FRANKS","ADA_FRANKS","True","CN=ADA_FRANKS,OU=Test,OU=AWS,OU=Stage,DC=corp,DC=lab"
"MARCI_KELLER","MARCI_KELLER","True","CN=MARCI_KELLER,OU=Devices,OU=AWS,OU=Stage,DC=corp,DC=lab"
"KELVIN_VAZQUEZ","KELVIN_VAZQUEZ","True","CN=KELVIN_VAZQUEZ,OU=Groups,OU=TST,OU=Stage,DC=corp,DC=lab"
"STUART_WHITAKER","STUART_WHITAKER","True","CN=STUART_WHITAKER,OU=ServiceAccounts,OU=AZR,OU=Tier 1,DC=corp,DC=lab"
"ARMAND_PETERS","ARMAND_PETERS","True","CN=ARMAND_PETERS,OU=Devices,OU=FSR,OU=Tier 1,DC=corp,DC=lab"
